"skriffinska"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skriffinska-n>		<http://wordnet-rdf.princeton.edu/wn30/08009659-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/byr%C3%A5krati-n>		"byråkrati"@sv	
"upplag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upplag-n>		<http://wordnet-rdf.princeton.edu/wn30/04726724-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/natur-n>		"natur"@sv	
"rjúka"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rj%C3%BAka-v>		<http://wordnet-rdf.princeton.edu/wn30/02058994-v>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/skynda-v>		"skynda"@sv	
"smellur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/smellur-n>		<http://wordnet-rdf.princeton.edu/wn30/07376257-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/knall-n>		"knall"@sv	
"koma saman"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/koma%20saman-v>		<http://wordnet-rdf.princeton.edu/wn30/02428924-v>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/m%C3%B6ta-v>		"möta"@sv	
"kuldalegur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kuldalegur-a>		<http://wordnet-rdf.princeton.edu/wn30/02531422-a>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/sval-a>		"sval"@sv	
"kuldalegur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kuldalegur-a>		<http://wordnet-rdf.princeton.edu/wn30/01257612-a>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/kall-a>		"kall"@sv	
"grunnfær"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/grunnf%C3%A6r-a>		<http://wordnet-rdf.princeton.edu/wn30/01875227-a>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/grund-a>		"grund"@sv	
"tíund"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/t%C3%ADund-n>		<http://wordnet-rdf.princeton.edu/wn30/13308999-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/skatt-n>		"skatt"@sv	
"farsæld"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fars%C3%A6ld-n>		<http://wordnet-rdf.princeton.edu/wn30/14489699-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/v%C3%A4lst%C3%A5nd-n>		"välstånd"@sv	
"bolmagn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/bolmagn-n>		<http://wordnet-rdf.princeton.edu/wn30/05154676-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/resurs-n>		"resurs"@sv	
"fjárvarsla"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fj%C3%A1rvarsla-n>		<http://wordnet-rdf.princeton.edu/wn30/08236621-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/kartell-n>		"kartell"@sv	
"forkostulegur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forkostulegur-a>		<http://wordnet-rdf.princeton.edu/wn30/01266841-a>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/livad-a>		"livad"@sv	
"forkostulegur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forkostulegur-a>		<http://wordnet-rdf.princeton.edu/wn30/01091234-a>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/dekorativ-a>		"dekorativ"@sv	
"málavextir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/m%C3%A1lavextir-n>		<http://wordnet-rdf.princeton.edu/wn30/14512817-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/f%C3%B6rh%C3%A5llande-n>		"förhållande"@sv	
"hliðstæður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hli%C3%B0st%C3%A6%C3%B0ur-a>		<http://wordnet-rdf.princeton.edu/wn30/00503982-a>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/j%C3%A4mf%C3%B6rbar-a>		"jämförbar"@sv	
"ranimosk"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ranimosk-n>		<http://wordnet-rdf.princeton.edu/wn30/14857497-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/avfall-n>		"avfall"@sv	
"hljómblær"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hlj%C3%B3mbl%C3%A6r-n>		<http://wordnet-rdf.princeton.edu/wn30/07155661-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/dialekt-n>		"dialekt"@sv	
"hljómblær"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hlj%C3%B3mbl%C3%A6r-n>		<http://wordnet-rdf.princeton.edu/wn30/07155661-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/accent-n>		"accent"@sv	
"dást að"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/d%C3%A1st%20a%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/01827858-v>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/beundra-v>		"beundra"@sv	
"forráðamaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forr%C3%A1%C3%B0ama%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/09770949-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/f%C3%B6rvaltare-n>		"förvaltare"@sv	
"forráðamaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forr%C3%A1%C3%B0ama%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/09777353-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/agent-n>		"agent"@sv	
"forráðamaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forr%C3%A1%C3%B0ama%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/10732314-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/f%C3%B6rvaltare-n>		"förvaltare"@sv	
"varðveita"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/var%C3%B0veita-v>		<http://wordnet-rdf.princeton.edu/wn30/00212414-v>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/bevara-v>		"bevara"@sv	
"samhljóður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/samhlj%C3%B3%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/04713118-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/harmoni-n>		"harmoni"@sv	
"fara í rúmið"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20%C3%AD%20r%C3%BAmi%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00017865-v>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/dra%20sig%20tillbaka-v>		"dra sig tillbaka"@sv	
"geysa"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/geysa-v>		<http://wordnet-rdf.princeton.edu/wn30/02770170-v>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/storma-v>		"storma"@sv	
"stigabil"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/stigabil-n>		<http://wordnet-rdf.princeton.edu/wn30/03363059-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/trappa-n>		"trappa"@sv	
"undanskilja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/undanskilja-v>		<http://wordnet-rdf.princeton.edu/wn30/00615774-v>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/utesluta-v>		"utesluta"@sv	
"hroði"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hro%C3%B0i-n>		<http://wordnet-rdf.princeton.edu/wn30/14857497-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/avfall-n>		"avfall"@sv	
"tákn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/t%C3%A1kn-n>		<http://wordnet-rdf.princeton.edu/wn30/06876144-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/tecken-n>		"tecken"@sv	
"tákn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/t%C3%A1kn-n>		<http://wordnet-rdf.princeton.edu/wn30/06791372-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/tecken-n>		"tecken"@sv	
"tákn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/t%C3%A1kn-n>		<http://wordnet-rdf.princeton.edu/wn30/06646243-n>		<http://compling.hss.ntu.edu.sg/omw/wns/swe/tecken-n>		"tecken"@sv	
