"abdominal"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/abdominal>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#50373>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abdominal>		"abdominal"@en	
"abe"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/abe>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#7899>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abe>		"abe"@en	
"abies"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/abies>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#11808>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abies>		"abies"@en	
"abnormal"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/abnormal>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#57451>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abnormal>		"abnormal"@en	
"abortion"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/abortion>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#57963>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abortion>		"abortion"@en	
"abstraction"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/abstraction>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#42544>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abstraction>		"abstraction"@en	
"abyss"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/abyss>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#15416>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abyss>		"abyss"@en	
"acacia"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/acacia>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#3385>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/acacia>		"acacia"@en	
"academia"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/academia>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#20277>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/academia>		"academia"@en	
"accelerator"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/accelerator>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#29742>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/accelerator>		"accelerator"@en	
"accession"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/accession>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#37908>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/accession>		"accession"@en	
"accordion"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/accordion>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#33606>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/accordion>		"accordion"@en	
"ace"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/ace>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#6836>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/ace>		"ace"@en	
"acer"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/acer>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#6923>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/acer>		"acer"@en	
"aces"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/aces>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#14385>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/aces>		"aces"@en	
"acetate"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/acetate>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#22596>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/acetate>		"acetate"@en	
"ách"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/%C3%A1ch>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#6693>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/aces>		"aces"@en	
"ách"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/%C3%A1ch>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#6694>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/ace>		"ace"@en	
"acid"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/acid>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#4678>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/acid>		"acid"@en	
"acoustic"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/acoustic>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#6337>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/acoustic>		"acoustic"@en	
"acre"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/acre>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#7584>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/acre>		"acre"@en	
"acres"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/acres>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#19154>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/acres>		"acres"@en	
"adam"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/adam>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#3908>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/adam>		"adam"@en	
"adams"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/adams>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#3768>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/adams>		"adams"@en	
"adaptation"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/adaptation>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#13867>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/adaptation>		"adaptation"@en	
"adaptations"@vi	<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi/adaptations>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/vi-en.txt#35390>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/adaptations>		"adaptations"@en	
