"aalwyn"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aalwyn>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#9950>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/aloe>		"aloe"@en	
"aambeeld"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aambeeld>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#22571>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/anvil>		"anvil"@en	
"aanbeveel"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbeveel>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#3765>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/recommended>		"recommended"@en	
"aanbeveel"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbeveel>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#3766>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/recommend>		"recommend"@en	
"aanbeveling"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbeveling>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#6058>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/recommendation>		"recommendation"@en	
"aanbevelings"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbevelings>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#8771>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/recommendations>		"recommendations"@en	
"aanbevole"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbevole>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12489>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/suggested>		"suggested"@en	
"aanbevole"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbevole>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12490>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/recommended>		"recommended"@en	
"aanbidding"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbidding>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#4546>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/worship>		"worship"@en	
"aanbieders"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbieders>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12819>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/hosts>		"hosts"@en	
"aanbiedinge"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbiedinge>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#11985>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/offers>		"offers"@en	
"aanbiedings"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbiedings>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12333>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/offers>		"offers"@en	
"aanbod"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbod>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#4277>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/bid>		"bid"@en	
"aanbod"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbod>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#4278>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/offer>		"offer"@en	
"aanbreek"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanbreek>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12219>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/conference>		"conference"@en	
"aand"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aand>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#2210>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/evening>		"evening"@en	
"aand"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aand>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#2211>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/night>		"night"@en	
"aandag"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aandag>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#1008>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/attention>		"attention"@en	
"aandag"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aandag>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#1009>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/authentic>		"authentic"@en	
"aande"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aande>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12834>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/night>		"night"@en	
"aandele"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aandele>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#3927>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/stocks>		"stocks"@en	
"aandete"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aandete>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12538>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/dinner>		"dinner"@en	
"aandete"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aandete>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12539>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/supper>		"supper"@en	
"aandrywer"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aandrywer>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12715>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/driver>		"driver"@en	
"aandrywer"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aandrywer>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#12716>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/drive>		"drive"@en	
"aanduier"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aanduier>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#37167>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/indicator>		"indicator"@en	
"aaneenlopende"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aaneenlopende>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#8986>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/ruler>		"ruler"@en	
"aaneenlopende"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aaneenlopende>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#8987>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/continuous>		"continuous"@en	
"aangebied"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aangebied>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#832>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/presenting>		"presenting"@en	
"aangebied"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aangebied>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#833>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/hosted>		"hosted"@en	
"aangehaal"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aangehaal>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#5773>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/quoted>		"quoted"@en	
"aangekom"@af	<https://dl.fbaipublicfiles.com/arrival/dictionaries/af/aangekom>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/af-en.txt#2324>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/arrived>		"arrived"@en	
