"abacus"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abacus>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#57531>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/%C3%A1baco>		"ábaco"@pt	
"abalone"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abalone>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#61488>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/abalone>		"abalone"@pt	
"abandoned"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abandoned>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#6109>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/abandonada>		"abandonada"@pt	
"abandoned"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abandoned>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#6110>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/abandonado>		"abandonado"@pt	
"abandoned"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abandoned>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#6111>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/abandonados>		"abandonados"@pt	
"abandonment"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abandonment>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#28407>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/abandono>		"abandono"@pt	
"abattoir"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abattoir>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#76631>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/matadouro>		"matadouro"@pt	
"abbey"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abbey>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#7661>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/abadia>		"abadia"@pt	
"abbey"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abbey>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#7662>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/abbey>		"abbey"@pt	
"abbot"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abbot>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#16802>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/abade>		"abade"@pt	
"abbreviation"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abbreviation>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-pt.txt#18333>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/pt/sigla>		"sigla"@pt	
