"abandonment"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abandonment>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#21514>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/terk>		"terk"@tr	
"abbey"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abbey>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#6552>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/manast%C4%B1r>		"manastır"@tr	
"abbey"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abbey>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#6553>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/abbey>		"abbey"@tr	
"abdomen"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abdomen>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#18601>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/kar%C4%B1n>		"karın"@tr	
"ability"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/ability>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#3304>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/yetenek>		"yetenek"@tr	
"ability"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/ability>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#3305>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/yetene%C4%9Fi>		"yeteneği"@tr	
"abnormal"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abnormal>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#19058>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/anormal>		"anormal"@tr	
"abolition"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abolition>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#15888>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/kald%C4%B1r%C4%B1lmas%C4%B1>		"kaldırılması"@tr	
"abort"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/abort>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#33562>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/iptal>		"iptal"@tr	
"about"@en	<https://dl.fbaipublicfiles.com/arrival/dictionaries/en/about>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/en-tr.txt#84>		<https://dl.fbaipublicfiles.com/arrival/dictionaries/tr/hakk%C4%B1nda>		"hakkında"@tr	
